Time,can,PL
-1010000012,can0,125#900040DF41BDBF60
-1010000012,can0,FFF#0000000000000000
-1010000012,can0,11C#FFFFFFFFFFFFFFFF
-1010000012,can0,00E#2052560208097608
-1010000012,can0,153#00010000000C0002
-1010000012,can0,662#4EE0000040000000
-1010000012,can0,19C#18A02008C20028B0
-1010000012,can0,0D0#62770C60EB020300
-1010000012,can0,033#000780000F0007D0
-1010000012,can0,274#00F22CF2507C8623
-1010000012,can0,0C0#2000000000000000
-1010000012,can0,2B4#14E9A20000005800
-1010000012,can0,32D#80000420AC010020
-1010000012,can0,4FD#11570A4C7510CA88
-1010000012,can0,193#00080803E8380000
-1010000012,can0,20E#4E2003A101BF4FFF
-1010000012,can0,522#DF7FD0007D28009C
-1010000012,can0,366#801DC8020147CE38
-1010000012,can0,580#00000003D2880000
-1010000012,can0,354#1FF4000000052600
-1010000012,can0,5E1#893FE00B0A009480
-1010000012,can0,28B#0000000000000000
-1010000012,can0,434#0088E0AEFF0EDF20
-1010000012,can0,6E0#01C301BD01C001C0
-1010000012,can0,235#FFFFFFFFFFFFFFFF
-1010000012,can0,0A7#0010F9E4B12820A0
-1010000012,can0,1CA#3FF9FF8000000C48
-1010000012,can0,498#87FFBFFCEB80814A
-1010000012,can0,230#FA000002D4000A00
-1010000012,can0,69E#0440047F1FC015A2
-1010000012,can0,125#900040DF41BF8160
-1010000012,can0,00E#2052560208097614
-1010000012,can0,0D0#6A770C60E9020400
-1010000012,can0,033#000778000F4007D0
-1010000012,can0,6A2#FFFFFFFFFFFFFFFF
-1010000012,can0,577#000008000000014E
-1010000012,can0,107#0000000000000000
-1010000012,can0,FFF#0000000000000000
-1010000012,can0,6E0#01C301BE01C001C1
-1010000012,can0,2E1#0000000000000004
-1010000012,can0,354#1FF4000000051700
-1010000012,can0,5E1#893FE00B0A009480
-1010000012,can0,162#00080253EA11F4CE
-1010000012,can0,0A7#0010F964B12820A0
-1010000012,can0,2A3#000000840E804090
-1010000012,can0,6F7#FFFFFFFFFFFFFFFF
-1010000012,can0,125#900040DF41BF6360
-1010000012,can0,3C1#7B551FBAFBAA292E
-1010000012,can0,FFF#0000000000000000
-1010000012,can0,00E#2052560208097602
-1010000012,can0,153#00010000000C0002
-1010000012,can0,295#0000000000000840
-1010000012,can0,662#4EE0000040000000
-1010000012,can0,19C#1C9C2008C20028B0
-1010000012,can0,0D0#72770C60E8020400
-1010000012,can0,033#000770000F8007D0
-1010000012,can0,274#00F22EF0507C8623
-1010000012,can0,567#FFFFFFFFFFFFFFFF
-1010000012,can0,0C0#2000000000000000
-1010000012,can0,193#00080803E8380000
-1010000012,can0,20E#4E2003A1023F8FFF
-1010000012,can0,522#DF7FD0007CB0009C
-1010000012,can0,366#801DC8020147CE38
-1010000012,can0,354#1FF4000000058000
-1010000012,can0,5E1#893FE00B0A009080
-1010000012,can0,28B#0000000000000000
-1010000012,can0,580#00000003CB080000
-1010000012,can0,434#00A8E0AF0F2EFF30
-1010000012,can0,6E0#01C101BE01C101C1
-1010000012,can0,6FC#0000076072B56000
-1010000012,can0,0A7#0010FB64B12820A0
-1010000012,can0,239#00000069000043E0
-1010000012,can0,498#87FFBFFCE980818B
-1010000012,can0,230#F9000002D4000C00
-1010000012,can0,69E#0440047F1FC015A2
-1010000012,can0,125#900040DF41BF4560
-1010000012,can0,24E#FFFFFFFFFFFFFFFF
-1010000012,can0,00E#2052560208097602
-1010000012,can0,0D0#7A770C60E6020500
-1010000012,can0,033#000768000FC007D0
-1010000012,can0,0D7#0000020080000000
-1010000012,can0,107#0000000000000000
-1010000012,can0,FFF#0000000000000000
-1010000012,can0,0BA#06A877041000062C
-1010000012,can0,297#1101002001025110
-1010000012,can0,6E0#01C101BF01C101C1
-1010000012,can0,3D1#FFFFFFFFFFFFFFFF
-1010000012,can0,2E1#0000000000000004
-1010000012,can0,354#1FF4000000058000
-1010000012,can0,5E1#893FE00B0A009480
-1010000012,can0,162#00080253EA11F4CE
-1010000012,can0,0A7#0010FAE4C12820A0
-1010000012,can0,497#0000000000000000
-1010000012,can0,125#900040DF41BF2760
-1010000012,can0,FFF#0000000000000000
-1010000012,can0,59C#FFFFFFFFFFFFFFFF
-1010000012,can0,00E#205256020809760E
-1010000012,can0,2E2#18080D4040000118
-1010000012,can0,345#050202C23C774081
-1010000012,can0,430#002E448BD08011A0
-1010000012,can0,153#00010000000C0002
-1010000012,can0,662#4EE0000040000000
-1010000012,can0,19C#00B82008C20028B0
-1010000012,can0,0D0#02770C60F5020500
-1010000012,can0,033#0007E0000C0007D0
-1010000012,can0,274#00F220FE507C8623
-1010000012,can0,0C0#2000000000000000
-1010000012,can0,130#0001500000000000
-1010000012,can0,3C1#7B551FBB7AAAA92E
-1010000012,can0,193#00080803E8380000
-1010000012,can0,20E#4E2003A102BFAFFF
-1010000012,can0,522#DF7FD0007C38009C
-1010000012,can0,366#801DC8020147CE38
-1010000012,can0,354#1FF4000000057880
-1010000012,can0,5E1#893FE00B0A009480
-1010000012,can0,28B#0000000000000000
-1010000012,can0,3F8#FFFFFFFFFFFFFFFF
-1010000012,can0,580#00000003C3880000
-1010000012,can0,434#00C720AF2F3F2F50
-1010000012,can0,6E0#01C001BE01C101C1
-1010000012,can0,0A7#0010F9E4C12820A0
-1010000012,can0,2D2#0000380000000000
-1010000012,can0,498#87FFBFFCE78081CC
-1010000012,can0,464#0002400000900F5F
-1010000012,can0,230#F8000002D4000E00
-1010000012,can0,69E#0440047F1FC015A2
-1010000012,can0,125#900040DF41BF0960
-1010000012,can0,00E#2052560208097602
-1010000012,can0,0CF#FFFFFFFFFFFFFFFF
-1010000012,can0,295#0000000000000840
-1010000012,can0,0D0#0A770C60F3020600
-1010000012,can0,033#0007D8000C4007D0
-1010000012,can0,4FD#11580A4D7510CA88
-1010000012,can0,107#0000000000000000
-1010000012,can0,FFF#0000000000000000
-1010000012,can0,32D#80000420AC010020
-1010000012,can0,6E0#01C001BE01C301C2
-1010000012,can0,2E1#0000000000000004
-1010000012,can0,354#1FF4000000056980
-1010000012,can0,5E1#893FE00B0A009080
-1010000012,can0,162#00080253EA11F4CE
-1010000012,can0,0A7#0010FAE4B12820A0
-1010000012,can0,585#0040000000020018
-1010000012,can0,4BD#FFFFFFFFFFFFFFFF
-1010000012,can0,66C#0000000018000000
-1010000012,can0,125#900040DF41BEEB60
-1010000012,can0,2C1#01F3AFC7C89EA558
-1010000012,can0,FFF#0000000000000000
-1010000012,can0,00E#20525602080975FC
-1010000012,can0,4E7#0000001403660000
-1010000012,can0,153#00010000000C0002
-1010000012,can0,FFF#0000000000000000
-1010000012,can0,662#4EE0000040000000
-1010000012,can0,684#4CD580194154101E
-1010000012,can0,3CB#FFFFFFFFFFFFFFFF
-1010000012,can0,636#249C0000F0026000
-1010000012,can0,2D7#100060D800000008
-1010000012,can0,19C#04B42008C20028B0
-1010000012,can0,193#00080803E8380000
-1010000012,can0,20E#4E2003A102BF8FF7
-1010000012,can0,0D0#12770C60F2020600
-1010000012,can0,033#0007D0000C8007D0
-1010000012,can0,274#00F222FC507C8623
-1010000012,can0,0C0#2000000000000000
-1010000012,can0,354#1FF4000000056980
-1010000012,can0,5E1#893FE00B0A009080
-1010000012,can0,28B#0000000000000000
-1010000012,can0,0A7#0010FAE4B12820A0
-1010000012,can0,407#40015FF013C0BDA0
-1010000012,can0,03C#000004002C000000
-1010000012,can0,3E4#00D0000085000000
-1010000012,can0,522#DF7FD0007BC0005C
-1010000012,can0,65C#4008C275200F0000
-1010000012,can0,366#801DC8020147CE38
-1010000012,can0,207#040460482ADE9518
-1010000012,can0,580#00000003BC080000
-1010000012,can0,434#00E700AF5F6F3F60
-1010000012,can0,69E#0440047F1FC015A2
-1010000012,can0,125#900040DF41BECD60
-1010000012,can0,3C1#7B551FBBB9AB692E
-1010000012,can0,081#FFFFFFFFFFFFFFFF
-1010000012,can0,6E0#01C001BD01C301C3
-1010000012,can0,498#87FFBFFCE68081CD
-1010000012,can0,4C9#01F8D5820D02F64B
-1010000012,can0,1D6#020B808030240580
-1010000012,can0,577#000008000000014E
-1010000012,can0,230#F7000002D4001000
-1010000012,can0,00E#20525602080975FC
-1010000012,can0,0D0#1A770C60F1020600
-1010000012,can0,033#0007C8000CC007D0
-1010000012,can0,107#0000000000000000
-1010000012,can0,FFF#0000000000000000
-1010000012,can0,0BA#06A876441000062C
-1010000012,can0,FFF#0000000000000000
-1010000012,can0,FFF#0000000000000000
-1010000012,can0,4BF#FFFFFFFFFFFFFFFF
-1010000012,can0,0F4#9A0C010204B10240
-1010000012,can0,26E#01064082890E0A04
-1010000012,can0,6E0#01C301BD01C301C3
-1010000012,can0,2E1#0000000000000004
-1010000012,can0,354#1FF4000000056200
-1010000012,can0,5E1#893FE00B0A009080
-1010000012,can0,162#00080253EA11F4CE
-1010000012,can0,0A7#0010F964B12820A0
-1010000012,can0,125#900040DF41BEAF60
-1010000012,can0,1D2#FFFFFFFFFFFFFFFF
-1010000012,can0,FFF#0000000000000000
-1010000012,can0,4CB#80000000000E0000
-1010000012,can0,280#18E0027000000000
-1010000012,can0,00E#20525602080975FC
-1010000012,can0,153#00010000000C0002
-1010000012,can0,295#0000000000000840
-1010000012,can0,662#4EE0000040000000
-1010000012,can0,19C#08B02008C20028B0
-1010000012,can0,0D0#22770C60F0020600
-1010000012,can0,033#0007C0000D0007D0
-1010000012,can0,274#00F224FA507C8623
-1010000012,can0,0C0#2000000000000000
-1010000012,can0,FFF#0000000000000000
-1010000012,can0,5B3#0400000000000400
-1010000012,can0,193#00080803E8380000
-1010000012,can0,20E#4E2003A102BFAFF7
-1010000012,can0,FFF#0000000000000000
-1010000012,can0,522#DF7FD0007B48005C
-1010000012,can0,366#801DC8020147CE38
-1010000012,can0,354#1FF4000000056200
-1010000012,can0,695#FFFFFFFFFFFFFFFF
-1010000012,can0,5E1#893FE00B0A009080
-1010000012,can0,28B#0000000000000000
-1010000012,can0,580#00000003B4880000
-1010000012,can0,434#0105A0AF6F8F5F90
-1010000012,can0,6E0#01BF01BF01C401C4
-1010000012,can0,0A7#0010FAE4C12820A0
-1010000012,can0,03D#00000E0000000000
-1010000012,can0,498#87FFBFFCE380824E
-1010000012,can0,230#F6000002D4001200
-1010000012,can0,69E#0440047F1FC015A2
-1010000012,can0,125#900040DF41BE9160
-1010000012,can0,00E#20525602080975FC
-1010000012,can0,562#FFFFFFFFFFFFFFFF
-1010000012,can0,0D0#2A770C60ED020800
-1010000012,can0,033#0007B8000D4007D0
-1010000012,can0,107#0000000000000000
-1010000012,can0,FFF#0000000000000000
-1010000012,can0,3C1#7B551FBB39ABE92E
-1010000012,can0,6E0#01BF01BF01C401C4
-1010000012,can0,2E1#0000000000000004
-1010000012,can0,354#1FF4000000055300
-1010000012,can0,5E1#893FE00B0A009080
-1010000012,can0,162#00080253EA11F4CE
-1010000012,can0,0A7#0010FBE4C12820A0
-1010000012,can0,5F4#FFFFFFFFFFFFFFFF
-1010000012,can0,125#900040DF41BE7360
-1010000012,can0,FFF#0000000000000000
-1010000012,can0,00E#20525602080975FC
-1010000012,can0,153#00010000000C0002
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,1D5#FFFFFFFFFFFFFFFF
-1010000013,can0,19C#0CAC2008C20028B0
-1010000013,can0,0D0#32770C60EC020800
-1010000013,can0,033#0007B0000D8007D0
-1010000013,can0,274#00F226F8507C8623
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,2B4#14E9A20000005800
-1010000013,can0,1C4#0000020001800000
-1010000013,can0,193#00080803E8380000
-1010000013,can0,20E#4E2003A1033FAFFF
-1010000013,can0,2A4#2E8C021C040898D0
-1010000013,can0,522#DF7FD0007AD0005C
-1010000013,can0,32D#80000420AC010020
-1010000013,can0,354#1FF4000000054400
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,28B#0000000000000000
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,580#00000003AD080000
-1010000013,can0,434#012620AF8F9F6FA0
-1010000013,can0,6E0#01BD01BF01C401C4
-1010000013,can0,0A7#0010F8E4C12820A0
-1010000013,can0,1CA#3FF9FF8000000C48
-1010000013,can0,498#87FFBFFCE180828F
-1010000013,can0,10D#FFFFFFFFFFFFFFFF
-1010000013,can0,4FD#114C0A4D650ECA88
-1010000013,can0,69E#0440047E1FC015A2
-1010000013,can0,125#900040DF41BE5560
-1010000013,can0,230#F5000002D4001400
-1010000013,can0,00E#20525602080975FC
-1010000013,can0,295#0000000000000840
-1010000013,can0,0D0#3A770C60EA020900
-1010000013,can0,033#0007A8000DC007D0
-1010000013,can0,577#000008000000014E
-1010000013,can0,107#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,0BA#06A875C41000062C
-1010000013,can0,560#FFFFFFFFFFFFFFFF
-1010000013,can0,6E0#01BD01BF01C401C5
-1010000013,can0,2E1#0000000000000004
-1010000013,can0,354#1FF4000000054400
-1010000013,can0,5E1#893FE00B0A009080
-1010000013,can0,162#00080253EA11F4CE
-1010000013,can0,0A7#0010F9E4C12820A0
-1010000013,can0,2A3#000000840E804210
-1010000013,can0,125#900040DF41BE3760
-1010000013,can0,3C1#7B551FBA79ACA92E
-1010000013,can0,002#FFFFFFFFFFFFFFFF
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,00E#20525602080975F0
-1010000013,can0,153#00010000000C0002
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,19C#10A82008C20028B0
-1010000013,can0,0D0#42770C60E9020900
-1010000013,can0,033#0007A0000E0007D0
-1010000013,can0,274#00F228F6507C8623
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,193#00080803E8380000
-1010000013,can0,20E#4E1FFFA1033F8FFF
-1010000013,can0,248#FFFFFFFFFFFFFFFF
-1010000013,can0,522#DF7FD0007A58005C
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,354#1FF4000000053C80
-1010000013,can0,5E1#893FE00B0A009080
-1010000013,can0,28B#0000000000000000
-1010000013,can0,580#00000003A5880000
-1010000013,can0,434#014680AF9FAF9FC0
-1010000013,can0,6E0#01C401BF01C401C5
-1010000013,can0,6FC#0000076032B56000
-1010000013,can0,0A7#0010FC64B12820A0
-1010000013,can0,239#00000068C00043E0
-1010000013,can0,498#87FFBFFCF0808280
-1010000013,can0,230#F4000002D4001600
-1010000013,can0,69E#0440047F1FC015A2
-1010000013,can0,125#900040DF41BE1960
-1010000013,can0,594#FFFFFFFFFFFFFFFF
-1010000013,can0,00E#2052560208097602
-1010000013,can0,0D0#4A770C60E8020900
-1010000013,can0,033#000798000E4007D0
-1010000013,can0,0D7#0000020080000000
-1010000013,can0,107#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,655#0403FC0000000000
-1010000013,can0,6E0#01C301BF01C401C5
-1010000013,can0,2E1#0000000000000004
-1010000013,can0,354#1FF4000000052D80
-1010000013,can0,5E1#893FE00B0A009880
-1010000013,can0,64C#FFFFFFFFFFFFFFFF
-1010000013,can0,162#00080253EA11F4CE
-1010000013,can0,0A7#0010FA64B12820A0
-1010000013,can0,497#0000000000000000
-1010000013,can0,125#900040DF41BDFB60
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,00E#205256020809760E
-1010000013,can0,2E2#18080D4040000118
-1010000013,can0,345#050202C23C774081
-1010000013,can0,120#FFFFFFFFFFFFFFFF
-1010000013,can0,153#00010000000C0002
-1010000013,can0,295#0000000000000840
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,19C#14A42008C20028B0
-1010000013,can0,0D0#52770C60E7020900
-1010000013,can0,033#000790000E8007D0
-1010000013,can0,274#00F22AF4507C8623
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,430#002E448BD08011A0
-1010000013,can0,193#00080803E8380000
-1010000013,can0,20E#4E1FFFA1033F8FFF
-1010000013,can0,3C1#7B551FBA792D292E
-1010000013,can0,522#DF7FD00079E0005C
-1010000013,can0,130#0001500000000000
-1010000013,can0,354#1FF4000000052D80
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,28B#0000000000000000
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,580#000000039E080000
-1010000013,can0,434#016860AFCFDFAFD0
-1010000013,can0,6E0#01C301BD01C501C4
-1010000013,can0,0A7#0010F8E4C12820A0
-1010000013,can0,2D2#0000400000000000
-1010000013,can0,338#FFFFFFFFFFFFFFFF
-1010000013,can0,55C#101C000042843000
-1010000013,can0,498#87FFBFFCEF808281
-1010000013,can0,464#0002400000901E50
-1010000013,can0,69E#0440047F1FC015A2
-1010000013,can0,125#900040DF41BDDD60
-1010000013,can0,230#F3000002D4001800
-1010000013,can0,00E#20525602080975FC
-1010000013,can0,0D0#5A770C60E6020900
-1010000013,can0,033#000788000EC007D0
-1010000013,can0,4FD#114C0A4C650ECA88
-1010000013,can0,107#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,3F0#FFFFFFFFFFFFFFFF
-1010000013,can0,0BA#06A875841000062C
-1010000013,can0,51B#2909183F01060801
-1010000013,can0,32D#80000420AC010020
-1010000013,can0,6E0#01C101BD01C501C4
-1010000013,can0,2E1#0000000000000004
-1010000013,can0,354#1FF4000000052600
-1010000013,can0,5E1#893FE00B0A009080
-1010000013,can0,162#00080253EA11F4CE
-1010000013,can0,0A7#0010FA64C12820A0
-1010000013,can0,585#0040000000020018
-1010000013,can0,66C#0000000018000000
-1010000013,can0,125#900040DF41BDBF60
-1010000013,can0,4C6#FFFFFFFFFFFFFFFF
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,00E#20525602080975F6
-1010000013,can0,4E7#0000001403660000
-1010000013,can0,153#00010000000C0002
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,684#4CD580194154101E
-1010000013,can0,636#249C0000F0027000
-1010000013,can0,2D7#100060D800000008
-1010000013,can0,19C#18A02008C20028B0
-1010000013,can0,0D0#62770C60E5020900
-1010000013,can0,193#00080803E8380000
-1010000013,can0,2C1#01F2AFC7C81EA36C
-1010000013,can0,20E#4E1FFFA1033F4FFF
-1010000013,can0,1F8#FFFFFFFFFFFFFFFF
-1010000013,can0,522#DF7FD0007968005C
-1010000013,can0,033#000780000F0007D0
-1010000013,can0,354#1FF4000000052600
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,28B#0000000000000000
-1010000013,can0,274#00F22CF2507C8623
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,0A7#0010FA64B12820A0
-1010000013,can0,407#40015FF013C0BDA0
-1010000013,can0,03C#000004002D000000
-1010000013,can0,3E4#00D0000085000000
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,65C#4008C275200F0000
-1010000013,can0,580#0000000396880000
-1010000013,can0,207#040460482ADE9518
-1010000013,can0,69E#0440047E1FC015A2
-1010000013,can0,125#900040DF41BF8160
-1010000013,can0,3C1#7B551FBB776DE92E
-1010000013,can0,434#0186C0AFDFFFC000
-1010000013,can0,6E0#01C101BF01C601C4
-1010000013,can0,498#87FFBFFCEE808282
-1010000013,can0,254#FFFFFFFFFFFFFFFF
-1010000013,can0,4C9#01F915820D02F64B
-1010000013,can0,1D6#020F828030240580
-1010000013,can0,577#000008000000014E
-1010000013,can0,00E#2052560208097602
-1010000013,can0,230#F2000002D4001A00
-1010000013,can0,295#0000000000000840
-1010000013,can0,0D0#6A770C60E4020900
-1010000013,can0,033#000778000F4007D0
-1010000013,can0,107#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,0F4#9A0C010204B10240
-1010000013,can0,6E0#01C101BF01C501C4
-1010000013,can0,2E1#0000000000000004
-1010000013,can0,461#FFFFFFFFFFFFFFFF
-1010000013,can0,354#1FF4000000051700
-1010000013,can0,5E1#893FE00B0A009880
-1010000013,can0,162#00080253EA11F4CE
-1010000013,can0,0A7#0010F8E4C12820A0
-1010000013,can0,26E#01064082890E0A04
-1010000013,can0,125#900040DF41BF6360
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,00E#20525602080975FC
-1010000013,can0,32E#FFFFFFFFFFFFFFFF
-1010000013,can0,153#00010000000C0002
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,19C#1C9C2008C20028B0
-1010000013,can0,0D0#72770C60E3020900
-1010000013,can0,033#000770000F8007D0
-1010000013,can0,274#00F22EF0507C8623
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,5B3#0400000000000400
-1010000013,can0,193#00080803E8380000
-1010000013,can0,20E#4E2003A1033F2FF7
-1010000013,can0,522#DF7FD00078F0005C
-1010000013,can0,354#1FF4000000058000
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,28B#0000000000000000
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,580#000000038F080000
-1010000013,can0,434#01A600AFF00FD020
-1010000013,can0,6E0#01C301BF01C501C4
-1010000013,can0,427#FFFFFFFFFFFFFFFF
-1010000013,can0,0A7#0010FA64C12820A0
-1010000013,can0,03D#00000E0000000000
-1010000013,can0,498#87FFBFFCED808283
-1010000013,can0,230#F1000002D4001C00
-1010000013,can0,69E#0440047F1FC015A2
-1010000013,can0,125#900040DF41BF4560
-1010000013,can0,00E#20525602080975FC
-1010000013,can0,0D0#7A770C60E2020900
-1010000013,can0,033#000768000FC007D0
-1010000013,can0,53D#FFFFFFFFFFFFFFFF
-1010000013,can0,107#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,0BA#06A875841000062C
-1010000013,can0,3C1#7B551FBAF76E692E
-1010000013,can0,6E0#01C201BF01C501C3
-1010000013,can0,2E1#0000000000000004
-1010000013,can0,354#1FF4000000058000
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,162#00080253EA11F4CE
-1010000013,can0,0A7#0010FBE4C12820A0
-1010000013,can0,12F#FFFFFFFFFFFFFFFF
-1010000013,can0,125#900040DF41BF2760
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,00E#20525602080975FC
-1010000013,can0,153#00010000000C0002
-1010000013,can0,295#0000000000000840
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,19C#00B82008C20028B0
-1010000013,can0,0D0#02770C60F1020900
-1010000013,can0,033#0007E0000C0007D0
-1010000013,can0,274#00F220FE507C8623
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,020#FFFFFFFFFFFFFFFF
-1010000013,can0,193#00080803E8380000
-1010000013,can0,20E#4E2003A103BF2FFF
-1010000013,can0,2B4#14E9A20000005800
-1010000013,can0,522#DF7FD0007878005C
-1010000013,can0,32D#80000420AC010020
-1010000013,can0,4FD#11440A4D5B0D4A88
-1010000013,can0,354#1FF4000000057880
-1010000013,can0,5E1#893FE00B0A009880
-1010000013,can0,28B#0000000000000000
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,580#0000000387880000
-1010000013,can0,434#01C640A020300030
-1010000013,can0,6E0#01C201C001C401C2
-1010000013,can0,0A7#0010F9E4B12820A0
-1010000013,can0,1CA#3FF9FF8000000C48
-1010000013,can0,498#87FFBFFCEC808284
-1010000013,can0,230#F0000002D4001E00
-1010000013,can0,69E#0440047F1FC015A2
-1010000013,can0,125#900040DF41BF0960
-1010000013,can0,680#FFFFFFFFFFFFFFFF
-1010000013,can0,00E#20525602080975FC
-1010000013,can0,0D0#0A770C60F0020900
-1010000013,can0,033#0007D8000C4007D0
-1010000013,can0,577#000008000000014E
-1010000013,can0,107#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,6E0#01C001C001C401C2
-1010000013,can0,556#FFFFFFFFFFFFFFFF
-1010000013,can0,2E1#0000000000000004
-1010000013,can0,354#1FF4000000056980
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,162#00080253EA11F4CE
-1010000013,can0,0A7#0010F9E4C12820A0
-1010000013,can0,2A3#000000840E804110
-1010000013,can0,125#900040DF41BEEB60
-1010000013,can0,3C1#7B551FBB762F292E
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,1F7#FFFFFFFFFFFFFFFF
-1010000013,can0,00E#20525602080975F6
-1010000013,can0,153#00010000000C0002
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,19C#04B42008C20028B0
-1010000013,can0,0D0#12770C60EF020900
-1010000013,can0,033#0007D0000C8007D0
-1010000013,can0,274#00F222FC507C8623
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,193#00080803E8380000
-1010000013,can0,20E#4E2003A103BF2FFF
-1010000013,can0,522#DF7FD0007F80005C
-1010000013,can0,354#1FF4000000056980
-1010000013,can0,5E1#893FE00B0A009080
-1010000013,can0,28B#0000000000000000
-1010000013,can0,058#FFFFFFFFFFFFFFFF
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,580#00000003F8080000
-1010000013,can0,434#01E5A0A030402040
-1010000013,can0,6E0#01C001BF01C501C3
-1010000013,can0,6FC#0000075F92B55800
-1010000013,can0,0A7#0010FB64B12820A0
-1010000013,can0,239#00000068400043E0
-1010000013,can0,498#87FFBFFCEC808245
-1010000013,can0,230#FF000002D4000000
-1010000013,can0,69E#0440047F1FC015A2
-1010000013,can0,125#900040DF41BECD60
-1010000013,can0,00E#2052560208097602
-1010000013,can0,0AC#FFFFFFFFFFFFFFFF
-1010000013,can0,295#0000000000000840
-1010000013,can0,0D0#1A770C60EF020800
-1010000013,can0,033#0007C8000CC007D0
-1010000013,can0,0D7#0000020080000000
-1010000013,can0,107#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,0BA#06A875C41000062C
-1010000013,can0,6E0#01C001BF01C501C3
-1010000013,can0,2E1#0000000000000004
-1010000013,can0,354#1FF4000000056200
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,162#00080253EA11F4CE
-1010000013,can0,0A7#0010FA64C12820A0
-1010000013,can0,497#0000000000000000
-1010000013,can0,616#FFFFFFFFFFFFFFFF
-1010000013,can0,125#900040DF41BEAF60
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,00E#2052560208097602
-1010000013,can0,2E2#18080D4040000118
-1010000013,can0,345#050202C23C774081
-1010000013,can0,430#002E448BD08011A0
-1010000013,can0,0A3#FFFFFFFFFFFFFFFF
-1010000013,can0,153#00010000000C0002
-1010000013,can0,662#4EE0000040000000
-1010000013,can0,19C#08B02008C20028B0
-1010000013,can0,0D0#22770C60EE020800
-1010000013,can0,033#0007C0000D0007D0
-1010000013,can0,274#00F224FA507C8623
-1010000013,can0,0C0#2000000000000000
-1010000013,can0,3C1#7B551FBBB56FA92E
-1010000013,can0,193#00080803E8380000
-1010000013,can0,20E#4E2003A1033F4FF7
-1010000013,can0,130#0001500000000000
-1010000013,can0,522#DF7FD0007F08005C
-1010000013,can0,354#1FF4000000056200
-1010000013,can0,5E1#893FE00B0A009480
-1010000013,can0,28B#0000000000000000
-1010000013,can0,366#801DC8020147CE38
-1010000013,can0,580#00000003F0880000
-1010000013,can0,434#020820A040603070
-1010000013,can0,6E0#01C201BF01C401C2
-1010000013,can0,0A7#0010F964C12820A0
-1010000013,can0,50A#FFFFFFFFFFFFFFFF
-1010000013,can0,2D2#0000480000000000
-1010000013,can0,498#87FFBFFCEA808286
-1010000013,can0,464#0002400000901D51
-1010000013,can0,69E#0440047F1FC015A2
-1010000013,can0,125#900040DF41BE9160
-1010000013,can0,230#FE000002D4000200
-1010000013,can0,00E#20525602080975F6
-1010000013,can0,0D0#2A770C60EC020900
-1010000013,can0,033#0007B8000D4007D0
-1010000013,can0,4FD#114E0A4D690F4A88
-1010000013,can0,107#0000000000000000
-1010000013,can0,FFF#0000000000000000
-1010000013,can0,455#FFFFFFFFFFFFFFFF
-1010000013,can0,32D#80000420AC010020
